object_id,title_zh,title_en,material,type,image_url,museum_id,dynasty_id,dynasty_name
5868,贝尔,Bell,釉面石器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16578/preview,2,4,东周
5869,仪式用水容器，一对中的一个,"Ritual water vessel, one of a pair",多彩装饰的瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/58084/preview,2,27,清朝
5870,仪式用水容器，一对中的一个,"Ritual water vessel, one of a pair",多彩装饰的瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/58096/preview,2,27,清朝
5871,长方形花盆,Rectangular flowerpot,釉面石器（钧瓷）,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16383/preview,2,24,金朝
5872,莲花卷轴花瓶,Bottle vase with lotus scrolls,釉下红饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16182/preview,2,27,清朝
5873,龙追珠设计的瓶子,Bottle with design of dragon chasing a flaming pearl,釉下红饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16180/preview,2,27,清朝
5874,碗,Bowl,漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/23528/preview,2,4,东周
5875,酒杯,Wine cup,漆；红黑木纹芯,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/23525/preview,2,4,东周
5876,带花卷轴的矮桌,Low table with flower scrolls,黑漆镀金,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73961/preview,2,25,元朝
5877,带金属边缘和高支架的龙虾,Lobed dish with metal rim and high stand,黑漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73170/preview,2,23,南宋
5878,矩形托盘,Rectangular tray,雕刻大理石漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/73112/preview,2,26,明朝
5879,酒杯,Wine Cup,漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/75579/preview,2,4,东周
5880,碗,Bowl,漆；红,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/23527/preview,2,4,东周
5881,带盖礼器,Ritual vessel (dou) with lid,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11613/preview,2,4,东周
5882,坐着的守护者形象,Seated guardian figure,铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/11765/preview,2,26,明朝
5883,凤凰形状的吊坠,Pendant in the shape of a phoenix,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/14840/preview,2,27,清朝
5884,花朵开放式香炉,Incense burner with floral openwork,釉下雕花烧陶（耀州瓷）,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17364/preview,2,21,宋朝
5885,磁盘应用程序,Disk Applique,金片,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12083/preview,2,14,南朝
5886,贴花，一对中的一个,"Applique, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12131/preview,2,10,六朝
5887,贴花，一对中的一个,"Applique, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12145/preview,2,18,唐朝
5888,贴花，一对中的一个,"Applique, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12146/preview,2,18,唐朝
5889,腰带饰品，五种之一,"Belt ornament, one of five",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12156/preview,2,17,隋朝
5890,腰带饰品，五种之一,"Belt Ornament, one of five",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12158/preview,2,17,隋朝
5891,腰带饰品，五种之一,"Belt Ornament, one of five",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12160/preview,2,17,隋朝
5892,腰带饰品，五种之一,"Belt ornament, one of five",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12164/preview,2,17,隋朝
5893,鸟贴花,Bird applique,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12174/preview,2,18,唐朝
5894,刻有佛三合一的佛牌匾,Buddhist plaque with engraved Buddha triad,镀金青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/12192/preview,2,20,辽朝
5895,蹲下的守护者形象,Squatting guardian figure,青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/12222/preview,2,13,北朝
5896,狮子,Lion,镀金青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/12244/preview,2,18,唐朝
5897,口罩，一对中的一个,"Mask, one of a pair",青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/12294/preview,2,4,东周
5898,员工费,Staff finial,青铜镶嵌银,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12348/preview,2,10,六朝
5899,匕首斧（ge）,Dagger-ax (ge),青铜,武器和军备,https://searchcollection.asianart.org/internal/media/dispatcher/12362/preview,2,4,东周
5900,装配,Fitting,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12374/preview,2,10,六朝
5901,带林肯别针的Hubcap，一对中的一个,"Hubcap with linch pin, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12396/preview,2,13,北朝
5902,带林肯别针的帽檐,Hubcap with linch pin,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12403/preview,2,18,唐朝
5903,夹具，一对中的一个,"Fixture, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/56679/preview,2,18,唐朝
5904,夹具，一对中的一个,"Fixture, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/56690/preview,2,18,唐朝
5905,坐着的菩萨,Seated bodhisattva,镀金红漆,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/75346/preview,2,26,明朝
5906,碗的雕刻模具,Carved mold for bowl,刻有铭文的瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/21682/preview,2,25,元朝
5907,花瓶,Bottle vase,釉上彩绘高温陶瓷（磁州瓷）,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16480/preview,2,25,元朝
5908,站立菩萨,Standing bodhisattva,白色粗粒弱重结晶石灰岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/20030/preview,2,18,唐朝
5909,带盖圆形盒子,Circular box with lid,釉陶,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/24507/preview,2,18,唐朝
5910,精神守护者，一对中的一个,"Spirit guardian, one of a pair",釉面石器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17087/preview,2,18,唐朝
5911,精神守护者，一对中的一个,"Spirit guardian, one of a pair",釉面石器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17088/preview,2,18,唐朝
5912,佛教石碑,Buddhist stele,淡奶油色细粒石灰岩，含钙质胶结物和少量镀金和颜料,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19317/preview,2,13,北朝
5913,独立（pratyeka）佛祈祷姿势,Standing solo (pratyeka) buddha in prayer pose,含有微量颜料的石灰岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/73623/preview,2,16,北齐
5914,菩萨头像,Head of a bodhisattva,花岗岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19659/preview,2,13,北朝
5915,男金刚,Male Vajra,陶器,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/52223/preview,2,18,唐朝
5916,雄性恶魔,Male demon,陶器,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19203/preview,2,18,唐朝
5917,香炉（博山路）,Incense burner (boshanlu),陶器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/16586/preview,2,9,东汉
5918,道教图瓶,Bottle with Daoist diagrams,釉下蓝红装饰瓷器,陶瓷,https://searchcollection.asianart.org/internal/media/dispatcher/17340/preview,2,27,清朝
5919,小箱子，有三个架子和两扇门，一对中的一个,"Small chest with three shelves and two doors, one of a pair",木头,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20822/preview,2,27,清朝
5920,小箱子，有三个架子和两扇门，一对中的一个,"Small chest with three shelves and two doors, one of a pair",木头,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20823/preview,2,27,清朝
5921,八块桌面屏幕，展现优雅聚会的场景,Eight-panel table screen with scenes of elegant gatherings,木漆,装饰艺术,https://searchcollection.asianart.org/internal/media/dispatcher/70128/preview,2,27,清朝
5922,即兴风景,Extemporaneous Scenery,纸上的墨水和颜色,绘画,https://searchcollection.asianart.org/internal/media/dispatcher/68587/preview,2,26,明朝
5923,古代形式的管子，上面浮雕着龙,Tube in an ancient form with dragons in relief,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/15123/preview,2,28,中华民国
5924,罗纹手镯,Ribbed bracelet,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/15119/preview,2,7,汉朝
5925,一只叼着水果树枝的鸟的吊坠,Pendant of a bird carrying a branch of fruit,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/23463/preview,2,27,清朝
5926,花朵中有龙图案的开放式圆盘,Openwork disk with a design of dragons amid flowers,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/23452/preview,2,27,清朝
5927,鸽子形状的旗杆,Staff finial in the shape of a dove,软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/22405/preview,2,27,清朝
5928,一对马脸颊上的蜗牛形状,A pair of horse's cheek bit of snaffle-type,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12137/preview,2,3,西周
5929,战车改装,Chariot fitting,银,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12177/preview,2,18,唐朝
5930,剑,Sword,青铜,武器和军备,https://searchcollection.asianart.org/internal/media/dispatcher/12255/preview,2,4,东周
5931,圆柱形夹具,Cylindrical fixture,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11418/preview,2,18,唐朝
5932,仪式钟（永中）,Ritual bell (yongzhong),青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11707/preview,2,4,东周
5933,战车配件，一对中的一个,"Chariot fitting, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11836/preview,2,22,北宋
5934,战车配件，两个之一,"Chariot fittings, one of two",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/12040/preview,2,3,西周
5935,匕首斧（ge）,Dagger-ax (ge),青铜,武器和军备,https://searchcollection.asianart.org/internal/media/dispatcher/12096/preview,2,4,东周
5936,船舶（锣）,Vessel (gong),软玉,玉石与石头,https://searchcollection.asianart.org/internal/media/dispatcher/15401/preview,2,26,明朝
5937,一尊佛像和两位菩萨的石碑,Stele of a buddha and two bodhisattvas,石灰岩,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/66092/preview,2,15,北魏
5938,菩提树下的菩萨,Bodhisattva under Bodhi tree,石头,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/19235/preview,2,13,北朝
5939,带销钉的轮毂盖，一对中的一个,"Hub cap with pins, one of a pair",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11423/preview,2,13,北朝
5940,带别针的轮毂盖，用于镰刀战车,"Hub caps with pins, for scythed chariot",青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11433/preview,2,13,北朝
5941,有盖礼器（鼎）,Covered ritual vessel (ding),青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11556/preview,2,13,北朝
5942,双花瓶,Double vase,青铜,金属艺术,https://searchcollection.asianart.org/internal/media/dispatcher/11620/preview,2,27,清朝
5943,观音菩萨,The bodhisattva Avalokiteshvara (Guanyin),镀金青铜,雕塑,https://searchcollection.asianart.org/internal/media/dispatcher/11813/preview,2,18,唐朝
5944,野猪,Boar,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20572/preview,2,27,清朝
5945,螃蟹,Crab,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20571/preview,2,27,清朝
5946,白胡子男，身穿黑白长袍,White bearded male figure in black-and-white robe,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20437/preview,2,27,清朝
5947,留着卷发和胡子的男性，手持两根红色警棍,Male figure with curly hair and beard holding two red batons,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20438/preview,2,27,清朝
5948,小丑或喜剧演员，蓝色面孔，红色面具,Clown or comedian figure with blue face and red mask,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20439/preview,2,27,清朝
5949,蓝色编织头饰的女性形象,Female figure with blue braided headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20440/preview,2,27,清朝
5950,身着蓝色花朵图案长袍、手持手帕的女性形象,Female figure in blue robe with floral motifs and holding handkerchief,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20441/preview,2,27,清朝
5951,身穿红色长袍、戴黑色帽子的女性形象,Female figure in red robe and wearing black cap,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20442/preview,2,27,清朝
5952,身着蓝色花朵图案长袍、戴黑色帽子的女性形象,Female figure in blue robe with floral motif and wearing black cap,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20443/preview,2,27,清朝
5953,身着红色长袍、头戴紫色头饰的女性形象,Female figure in red robe and purple headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20444/preview,2,27,清朝
5954,身穿红黑长袍的黑胡子男性形象,Black-bearded male figure in red and black robe,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20445/preview,2,27,清朝
5955,穿着红色上衣和裤子的怀孕女性形象,Pregnant female figure in red top and pants,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20446/preview,2,27,清朝
5956,身着蓝色长袍、手持扇子的男性形象,Male figure in blue robe and holding fan,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20447/preview,2,27,清朝
5957,戴黑色帽子、手鼓的男性形象,Male figure with black cap and carrying drum,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20449/preview,2,27,清朝
5958,绿脸红头发红胡子,Green-faced figure with red hair and beard,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20450/preview,2,27,清朝
5959,赤裸上身的男性形象，排着队，穿着黑色裤子,Bare-chested male figure with queue and black pants,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20451/preview,2,27,清朝
5960,身穿红色长袍、佩戴徽章和腰带的绿脸男性形象,Green-faced male figure wearing red robe with badge and belt,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20452/preview,2,27,清朝
5961,红胡子男像，身穿红袍，手持剑鞘,Red-bearded male figure in red robe and holding sword with scabbard,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20453/preview,2,27,清朝
5962,红脸男子，身穿红色长袍，头戴四条横幅,Red-faced male figure in red robe and headdress with four banners on back,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20454/preview,2,27,清朝
5963,身着红龙袍，佩戴玉带的男性形象,Male figure wearing red dragon robe and jade belt,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20456/preview,2,27,清朝
5964,身着蓝色花朵图案长袍的女性形象,Female figure with updo wearing blue robe with floral motif,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20457/preview,2,27,清朝
5965,扎着黑色长马尾的女性形象,Female figure with long black ponytail,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20458/preview,2,27,清朝
5966,穿着红黑长袍的女性形象，背着白胡子的黑色长袍男性形象,Female figure in red and black robe on back of white-bearded male figure in black robe,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20459/preview,2,27,清朝
5967,绿蜥蜴,Green lizard,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20420/preview,2,27,清朝
5968,带有两个附加盒子的搬运杆,Carrying pole with two attached boxes,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20421/preview,2,27,清朝
5969,一对长方形的蓝色旗帜，描绘龙追逐黑珍珠的场景,A pair of rectangular blue flags depciting dragon chasing a black pearl,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20422/preview,2,27,清朝
5970,一对长方形红旗，描绘龙追逐黑珍珠,A pair of rectangular red flags depicting dragon chasing a black pearl,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20423/preview,2,27,清朝
5971,一对长方形的白旗，描绘龙追逐黑珍珠,A pair of rectangular white flags depicting dragon chasing a black pearl,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20424/preview,2,27,清朝
5972,黑蜘蛛,Black spider,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20426/preview,2,27,清朝
5973,白鼠,White rat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20427/preview,2,27,清朝
5974,虾,Shrimp,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20428/preview,2,27,清朝
5975,鱼,Fish,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20429/preview,2,27,清朝
5976,海龟,Turtle,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20430/preview,2,27,清朝
5977,起重机,Crane,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20431/preview,2,27,清朝
5978,身着白色长袍的女小丑或喜剧演员形象,Female clown or comedian figure in white robe,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20432/preview,2,27,清朝
5979,戴着带有阴阳符号的黑色帽子的人物,Figure wearing black hat with yin-yang symbol,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20433/preview,2,27,清朝
5980,身着带有花卉图案的黑色长袍的女性小丑或喜剧演员形象,Female clown or comedian figure in black robe with floral motifs,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20434/preview,2,27,清朝
5981,白脸小丑或喜剧演员身着黑色长袍，演奏红鼓,White-faced clown or comedian figure in black robe and playing red drum,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20435/preview,2,27,清朝
5982,扛着小麦和樵夫斧头的人,Figure carrying wheat and woodcutter's axe,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20436/preview,2,27,清朝
5983,一对蓝色虎纹恶魔,A pair of demons in blue and tiger stripes,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20460/preview,2,27,清朝
5984,红马配蓝色镶边马鞍,Red horse with blue-trimmed saddle,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20461/preview,2,27,清朝
5985,蓝色镶边鞍座的白马,White horse with blue-trimmed saddle,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20462/preview,2,27,清朝
5986,白马配黑色镶边马鞍,White horse with black-trimmed saddle,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20463/preview,2,27,清朝
5987,带马具的白色斑点黑狗,White spotted black dog with harness,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20464/preview,2,27,清朝
5988,灰脸男性，戴红白花头饰,Gray-faced male figure with red and white floral headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20465/preview,2,27,清朝
5989,身着黑色装饰长袍、背上挂着四条横幅的男性形象,Male figure in decorated black robes and four banners on back,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20466/preview,2,27,清朝
5990,灰脸人，戴着桶状帽子，穿着印有《易经》符号的紫色长袍,Gray-faced figure wearing bucket-like hat and purple robe with I Ching symbols,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20467/preview,2,27,清朝
5991,穿着白色上衣和裤子的男性形象,Male figure with updo wearing white top and pants,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20468/preview,2,27,清朝
5992,戴着红色球头饰的黑胡子男性形象,Black-whiskered male figure wearing headdress with red ball,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20469/preview,2,27,清朝
5993,嘴脸裸露胸膛的形象,Figure with beaked face and bare chest,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20470/preview,2,27,清朝
5994,秃顶男子身穿蓝色上衣和黑色裤子,Bald male figure wearing blue top and black pants,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20471/preview,2,27,清朝
5995,背面有四条横幅的女性形象,Female figure with four banners on back,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20472/preview,2,27,清朝
5996,身着黑色长袍、头戴野鸡羽毛头饰的蓝脸女性形象,Blue-faced female figure wearing black robe and pheasant-feathered headdress,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20473/preview,2,27,清朝
5997,双峰骆驼,Double-humped camel,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20474/preview,2,27,清朝
5998,白胡子男子手持葫芦和藤条，骑在云朵上,White bearded male figure holding a gourd and cane with peach motif riding a cloud,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20475/preview,2,27,清朝
5999,留着红胡子、身穿火焰般长袍、手持宝剑的男性形象,Red-bearded male figure wearing flame-like robe and grasping a sword,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20476/preview,2,27,清朝
6000,举着葫芦、拄着拐杖、骑着云朵的男性形象,Male figure holding a gourd and crutch riding a cloud,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20477/preview,2,27,清朝
6001,举着桃子和竹子的老男人骑在云上,Old male figure holding a peach and bamboo riding a cloud,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20478/preview,2,27,清朝
6002,竹林，二者之一,"Bamboo forest, one of two",用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20479/preview,2,27,清朝
6003,政府办公室的入口大门,Entrance gate to a government office,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20480/preview,2,27,清朝
6004,人头龟身图,Figure with human head and turtle body,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20481/preview,2,27,清朝
6005,骑在云上的龙背老人,Old figure on dragon's back riding on a cloud,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20482/preview,2,27,清朝
6006,砖砌结构，摆放着官员的桌子和老虎椅,Bricked structure holding an official's table and tiger chair,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20483/preview,2,27,清朝
6007,赤裸上身的守护者拿着卷轴,Bare-chested guardian figure holding a scroll,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20484/preview,2,27,清朝
6008,十三层宝塔,Thirteen story pagoda,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20485/preview,2,27,清朝
6009,用动物眼睛装饰的桥,Bridge decorated with animal eyes,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20488/preview,2,27,清朝
6010,一座两层楼高的亭子的一部分,Part of a two-story pavillion,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20490/preview,2,27,清朝
6011,斑点黑猫,Spotted black cat,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20491/preview,2,27,清朝
6012,红边伞,Red-trimmed umbrella,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20492/preview,2,27,清朝
6013,悬崖边结构入口,Entrance of a cliff-side structure,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20493/preview,2,27,清朝
6014,有五个拱门的桥,Bridge with five archways,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20494/preview,2,27,清朝
6015,单柱鼓形建筑结构,Architectural structure with drum on one post,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20495/preview,2,27,清朝
6016,黑狗或熊,Black dog or bear,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20496/preview,2,27,清朝
6017,在燃烧的云朵中，拿着一个装有燃烧葫芦的托盘,Figure in a flaming cloud holding a tray with flaming gourd,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20497/preview,2,27,清朝
6018,在燃烧的云层中，拿着一个装有蛇的托盘,Figure in a flaming cloud holding a tray with a snake,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20498/preview,2,27,清朝
6019,在燃烧的云层中，拿着一个装有燃烧轮的托盘,Figure in a flaming cloud holding a tray with a flaming wheel,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20499/preview,2,27,清朝
6020,有三个拱门的桥,Bridge with three archways,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20500/preview,2,27,清朝
6021,九个坐着的红袍罗汉，一组中的一个,"Nine seated red-robed luohans, one of a set",用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20501/preview,2,27,清朝
6022,九个坐着的红袍罗汉，一组中的一个,"Nine seated red-robed luohans, one of a set",用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20502/preview,2,27,清朝
6023,九个坐着的罗汉,Nine seated luohans,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20503/preview,2,27,清朝
6024,进入岩石结构,Entrance into a rock structure,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20504/preview,2,27,清朝
6025,观音与两名侍从在莲花上,Guanyin on lotus with two attendants,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20505/preview,2,27,清朝
6026,竹林，二者之一,"Bamboo forest, one of two",用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20508/preview,2,27,清朝
6027,竹制屋顶梁和茅草屋顶的建筑结构,Architectural structure with bamboo-style roof beams and thatched roof,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20509/preview,2,27,清朝
6028,红色建筑结构入口,Entrance of a red architectural structure,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20510/preview,2,27,清朝
6029,亭子,Pavillion,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20511/preview,2,27,清朝
6030,描绘花园中男女形象的场景,Scene depicting male and female figures in a garden,用颜料隐藏,戏剧艺术,https://searchcollection.asianart.org/internal/media/dispatcher/20512/preview,2,27,清朝
